"","Date","Game","Name","Team","Cat","Side","Odds","Risk","ToWin","Result","Net","Unt"
"4565","2/23/2023","BOS@IND","Al Horford","BOS","Reb","U",102,98,100,"L",-98,-0.98
"4566","2/23/2023","BOS@IND","Bennedict Mathurin","IND","Reb","U",-136,136,100,"L",-136,-1.36
"4567","2/23/2023","BOS@IND","Buddy Hield","IND","Pts","U",100,100,100,"L",-100,-1
"4568","2/23/2023","BOS@IND","Buddy Hield","IND","Ast","U",-170,170,100,"W",100,1
"4569","2/23/2023","BOS@IND","Buddy Hield","IND","Reb","U",-115,115,100,"L",-115,-1.15
"4570","2/23/2023","BOS@IND","Myles Turner","IND","Pts","U",-125,125,100,"L",-125,-1.25
"4571","2/23/2023","BOS@IND","Myles Turner","IND","Reb","U",-120,120,100,"L",-120,-1.2
"4572","2/23/2023","BOS@IND","Tyrese Haliburton","IND","Pts","U",-110,110,100,"L",-110,-1.1
"4573","2/23/2023","BOS@IND","Tyrese Haliburton","IND","Reb","U",-115,115,100,"W",100,1
"4574","2/23/2023","DEN@CLE","Donovan Mitchell","CLE","Reb","U",-135,135,100,"W",100,1
"4575","2/23/2023","DEN@CLE","Evan Mobley","CLE","Reb","U",-129,129,100,"W",100,1
"4576","2/23/2023","DEN@CLE","Isaac Okoro","CLE","Ast","U",-103,103,100,"W",100,1
"4577","2/23/2023","DEN@CLE","Jarrett Allen","CLE","Reb","U",-110,110,100,"L",-110,-1.1
"4578","2/23/2023","DEN@CLE","Michael Porter","DEN","Pts","O",-122,122,100,"W",100,1
"4579","2/23/2023","DEN@CLE","Michael Porter","DEN","Ast","U",140,71,100,"W",100,1
"4580","2/23/2023","DEN@CLE","Nikola Jokic","DEN","Ast","O",105,95,100,"W",100,1
"4581","2/23/2023","DET@ORL","Bojan Bogdanovic","DET","Reb","U",100,100,100,"W",100,1
"4582","2/23/2023","DET@ORL","Hamidou Diallo","DET","Ast","U",140,71,100,"L",-71,-0.71
"4583","2/23/2023","DET@ORL","Isaiah Stewart","DET","Pts","U",-103,103,100,"W",100,1
"4584","2/23/2023","DET@ORL","Jaden Ivey","DET","Pts","U",-122,122,100,"L",-122,-1.22
"4585","2/23/2023","DET@ORL","Jalen Duren","DET","Pts","U",-104,104,100,"W",100,1
"4586","2/23/2023","DET@ORL","Killian Hayes","DET","Pts","U",105,95,100,"L",-95,-0.95
"4587","2/23/2023","DET@ORL","Killian Hayes","DET","Ast","U",-103,103,100,"W",100,1
"4588","2/23/2023","DET@ORL","Killian Hayes","DET","Reb","U",108,93,100,"L",-93,-0.93
"4589","2/23/2023","DET@ORL","Cole Anthony","ORL","Ast","U",-125,125,100,"L",-125,-1.25
"4590","2/23/2023","DET@ORL","Franz Wagner","ORL","Ast","U",-110,110,100,"W",100,1
"4591","2/23/2023","DET@ORL","Franz Wagner","ORL","Reb","U",116,86,100,"L",-86,-0.86
"4592","2/23/2023","DET@ORL","Gary Harris","ORL","Pts","U",-117,117,100,"L",-117,-1.17
"4593","2/23/2023","DET@ORL","Markelle Fultz","ORL","Ast","U",120,83,100,"L",-83,-0.83
"4594","2/23/2023","DET@ORL","Paolo Banchero","ORL","Ast","U",-135,135,100,"L",-135,-1.35
"4595","2/23/2023","DET@ORL","Paolo Banchero","ORL","Reb","U",-113,113,100,"W",100,1
"4596","2/23/2023","DET@ORL","Wendell Carter Jr.","ORL","Ast","U",-105,105,100,"W",100,1
"4597","2/23/2023","MEM@PHI","Dillon Brooks","MEM","Reb","U",110,91,100,"L",-91,-0.91
"4598","2/23/2023","MEM@PHI","De'Anthony Melton","PHI","Ast","U",-165,165,100,"W",100,1
"4599","2/23/2023","MEM@PHI","Georges Niang","PHI","Ast","U",165,61,100,"L",-61,-0.61
"4600","2/23/2023","MEM@PHI","Joel Embiid","PHI","Pts","O",-103,103,100,"L",-103,-1.03
"4601","2/23/2023","NOP@TOR","CJ McCollum","NOP","Reb","U",133,75,100,"L",-75,-0.75
"4602","2/23/2023","NOP@TOR","Herbert Jones","NOP","Reb","U",125,80,100,"L",-80,-0.8
"4603","2/23/2023","NOP@TOR","Scottie Barnes","TOR","Ast","U",-110,110,100,"W",100,1
"4604","2/23/2023","SAS@DAL","Josh Green","DAL","Ast","U",-157,157,100,"W",100,1
"4605","2/23/2023","SAS@DAL","Keldon Johnson","SAS","Pts","U",-109,109,100,"W",100,1
"4606","2/23/2023","SAS@DAL","Keldon Johnson","SAS","Reb","U",114,88,100,"L",-88,-0.88
"4607","2/23/2023","SAS@DAL","Zach Collins","SAS","Ast","U",-105,105,100,"W",100,1
"4608","2/23/2023","OKC@UTA","Shai Gilgeous-Alexander","OKC","Pts","O",-105,105,100,"W",100,1
"4609","2/23/2023","OKC@UTA","Jordan Clarkson","UTA","Reb","U",-117,117,100,"W",100,1
"4610","2/23/2023","OKC@UTA","Kelly Olynyk","UTA","Ast","U",108,93,100,"W",100,1
"4611","2/23/2023","OKC@UTA","Kelly Olynyk","UTA","Reb","U",-115,115,100,"L",-115,-1.15
"4612","2/23/2023","OKC@UTA","Lauri Markkanen","UTA","Reb","U",-125,125,100,"L",-125,-1.25
"4613","2/23/2023","GSW@LAL","Draymond Green","GSW","Pts","U",102,98,100,"W",100,1
"4614","2/23/2023","GSW@LAL","Jordan Poole","GSW","Reb","U",-105,105,100,"W",100,1
"4615","2/23/2023","GSW@LAL","Ty Jerome","GSW","Pts","U",-105,105,100,"L",-105,-1.05
"4616","2/23/2023","GSW@LAL","Dennis Schroder","LAL","Reb","U",145,69,100,"W",100,1
"4617","2/23/2023","POR@SAC","Domantas Sabonis","SAC","Ast","U",-106,106,100,"L",-106,-1.06
"4618","2/23/2023","POR@SAC","Domantas Sabonis","SAC","Reb","U",-118,118,100,"L",-118,-1.18
"4619","2/23/2023","POR@SAC","Harrison Barnes","SAC","Reb","U",-136,136,100,"W",100,1
"4620","2/23/2023","POR@SAC","Keegan Murray","SAC","Reb","U",-134,134,100,"W",100,1
"4621","2/23/2023","POR@SAC","Kevin Huerter","SAC","Reb","U",104,96,100,"L",-96,-0.96
"4622","2/23/2023","POR@SAC","Malik Monk","SAC","Reb","U",115,87,100,"L",-87,-0.87
"4623","2/24/2023","NYK@WAS","Immanuel Quickley","NYK","Pts","U",-115,115,100,"L",-115,-1.15
"4624","2/24/2023","NYK@WAS","Jalen Brunson","NYK","Pts","U",-120,120,100,"W",100,1
"4625","2/24/2023","NYK@WAS","Julius Randle","NYK","Pts","U",-110,110,100,"L",-110,-1.1
"4626","2/24/2023","NYK@WAS","Julius Randle","NYK","Ast","U",120,83,100,"W",100,1
"4627","2/24/2023","NYK@WAS","Quentin Grimes","NYK","Pts","U",100,100,100,"W",100,1
"4628","2/24/2023","NYK@WAS","Bradley Beal","WAS","Reb","U",125,80,100,"W",100,1
"4629","2/24/2023","NYK@WAS","Delon Wright","WAS","Reb","U",105,95,100,"W",100,1
"4630","2/24/2023","NYK@WAS","Deni Avdija","WAS","Pts","U",-130,130,100,"L",-130,-1.3
"4631","2/24/2023","NYK@WAS","Kristaps Porzingis","WAS","Ast","U",-130,130,100,"L",-130,-1.3
"4632","2/24/2023","NYK@WAS","Kyle Kuzma","WAS","Pts","U",-103,103,100,"L",-103,-1.03
"4633","2/24/2023","NYK@WAS","Kyle Kuzma","WAS","Ast","U",120,83,100,"W",100,1
"4634","2/24/2023","CLE@ATL","Trae Young","ATL","Ast","O",-140,140,100,"L",-140,-1.4
"4635","2/24/2023","CLE@ATL","Donovan Mitchell","CLE","Reb","U",-130,130,100,"W",100,1
"4636","2/24/2023","CLE@ATL","Jarrett Allen","CLE","Reb","U",-132,132,100,"W",100,1
"4637","2/24/2023","MIA@MIL","Gabe Vincent","MIA","Reb","U",115,87,100,"W",100,1
"4638","2/24/2023","BKN@CHI","Nicolas Claxton","BKN","Ast","U",100,100,100,"L",-100,-1
"4639","2/24/2023","BKN@CHI","DeMar DeRozan","CHI","Ast","U",125,80,100,"W",100,1
"4640","2/24/2023","BKN@CHI","DeMar DeRozan","CHI","Reb","U",-130,130,100,"W",100,1
"4641","2/24/2023","BKN@CHI","Zach LaVine","CHI","Reb","U",-130,130,100,"L",-130,-1.3
"4642","2/24/2023","CHA@MIN","Gordon Hayward","CHA","Ast","U",108,93,100,"L",-93,-0.93
"4643","2/24/2023","CHA@MIN","Gordon Hayward","CHA","Reb","U",115,87,100,"L",-87,-0.87
"4644","2/24/2023","CHA@MIN","Mark Williams","CHA","Reb","O",-102,102,100,"L",-102,-1.02
"4645","2/24/2023","CHA@MIN","PJ Washington","CHA","Ast","U",-113,113,100,"W",100,1
"4646","2/24/2023","CHA@MIN","Terry Rozier","CHA","Reb","U",-140,140,100,"W",100,1
"4647","2/24/2023","CHA@MIN","Kyle Anderson","MIN","Pts","U",-110,110,100,"W",100,1
"4648","2/24/2023","CHA@MIN","Mike Conley","MIN","Ast","U",-155,155,100,"W",100,1
"4649","2/24/2023","HOU@GSW","Jordan Poole","GSW","Reb","U",-130,130,100,"W",100,1
"4650","2/24/2023","HOU@GSW","Klay Thompson","GSW","Pts","U",-114,114,100,"L",-114,-1.14
"4651","2/24/2023","OKC@PHX","Chris Paul","PHX","Reb","U",-130,130,100,"W",100,1
"4652","2/24/2023","OKC@PHX","Deandre Ayton","PHX","Pts","U",-104,104,100,"W",100,1
"4653","2/24/2023","OKC@PHX","Deandre Ayton","PHX","Ast","U",145,69,100,"W",100,1
"4654","2/24/2023","OKC@PHX","Deandre Ayton","PHX","Reb","U",-130,130,100,"W",100,1
"4655","2/24/2023","OKC@PHX","Devin Booker","PHX","Reb","U",105,95,100,"L",-95,-0.95
"4656","2/24/2023","SAC@LAC","Norman Powell","LAC","Ast","O",130,77,100,"W",100,1
"4657","2/24/2023","SAC@LAC","Paul George","LAC","Reb","U",-121,121,100,"L",-121,-1.21
"4658","2/24/2023","SAC@LAC","Kevin Huerter","SAC","Reb","U",105,95,100,"L",-95,-0.95
"4659","2/25/2023","TOR@DET","Bojan Bogdanovic","DET","Reb","U",115,87,100,"L",-87,-0.87
"4660","2/25/2023","TOR@DET","Isaiah Stewart","DET","Reb","O",-115,115,100,"W",100,1
"4661","2/25/2023","TOR@DET","Jaden Ivey","DET","Pts","U",-105,105,100,"W",100,1
"4662","2/25/2023","TOR@DET","Killian Hayes","DET","Pts","U",-115,115,100,"W",100,1
"4663","2/25/2023","TOR@DET","Killian Hayes","DET","Ast","U",-110,110,100,"W",100,1
"4664","2/25/2023","TOR@DET","Gary Trent Jr.","TOR","Pts","O",-110,110,100,"L",-110,-1.1
"4665","2/25/2023","TOR@DET","Jakob Poeltl","TOR","Reb","O",-110,110,100,"W",100,1
"4666","2/25/2023","TOR@DET","Pascal Siakam","TOR","Reb","U",110,91,100,"L",-91,-0.91
"4667","2/25/2023","IND@ORL","Buddy Hield","IND","Ast","U",-105,105,100,"W",100,1
"4668","2/25/2023","IND@ORL","Myles Turner","IND","Reb","U",-140,140,100,"W",100,1
"4669","2/25/2023","IND@ORL","Tyrese Haliburton","IND","Ast","O",-110,110,100,"W",100,1
"4670","2/25/2023","IND@ORL","Tyrese Haliburton","IND","Reb","U",-124,124,100,"W",100,1
"4671","2/25/2023","IND@ORL","Paolo Banchero","ORL","Reb","U",-135,135,100,"W",100,1
"4672","2/25/2023","MIA@CHA","Gordon Hayward","CHA","Ast","U",-150,150,100,"W",100,1
"4673","2/25/2023","MIA@CHA","Gordon Hayward","CHA","Reb","U",110,91,100,"W",100,1
"4674","2/25/2023","NOP@NYK","CJ McCollum","NOP","Reb","U",130,77,100,"W",100,1
"4675","2/25/2023","NOP@NYK","Immanuel Quickley","NYK","Pts","U",-105,105,100,"L",-105,-1.05
"4676","2/25/2023","NOP@NYK","Julius Randle","NYK","Ast","U",120,83,100,"L",-83,-0.83
"4677","2/25/2023","DEN@MEM","Michael Porter","DEN","Reb","U",-125,125,100,"W",100,1
"4678","2/25/2023","DEN@MEM","Nikola Jokic","DEN","Ast","O",118,85,100,"L",-85,-0.85
"4679","2/25/2023","DEN@MEM","Nikola Jokic","DEN","Reb","O",-124,124,100,"W",100,1
"4680","2/25/2023","DEN@MEM","Dillon Brooks","MEM","Ast","U",-130,130,100,"W",100,1
"4681","2/25/2023","BOS@PHI","De'Anthony Melton","PHI","Pts","U",-110,110,100,"W",100,1
"4682","2/25/2023","BOS@PHI","De'Anthony Melton","PHI","Ast","U",-110,110,100,"L",-110,-1.1
"4683","2/25/2023","BOS@PHI","Joel Embiid","PHI","Pts","O",-118,118,100,"W",100,1
"4684","2/25/2023","BOS@PHI","Joel Embiid","PHI","Reb","O",-115,115,100,"W",100,1
"4685","2/25/2023","BOS@PHI","PJ Tucker","PHI","Pts","U",100,100,100,"L",-100,-1
"4686","2/25/2023","BOS@PHI","Tobias Harris","PHI","Pts","U",-105,105,100,"L",-105,-1.05
"4687","2/25/2023","SAS@UTA","Jordan Clarkson","UTA","Reb","U",-132,132,100,"W",100,1
"4688","2/26/2023","PHX@MIL","Bobby Portis","MIL","Reb","O",-115,115,100,"L",-115,-1.15
"4689","2/26/2023","PHX@MIL","Brook Lopez","MIL","Reb","U",112,89,100,"L",-89,-0.89
"4690","2/26/2023","BKN@ATL","Clint Capela","ATL","Reb","O",-120,120,100,"W",100,1
"4691","2/26/2023","BKN@ATL","Dorian Finney-Smith","BKN","Ast","U",110,91,100,"L",-91,-0.91
"4692","2/26/2023","BKN@ATL","Nicolas Claxton","BKN","Ast","U",110,91,100,"W",100,1
"4693","2/26/2023","BKN@ATL","Spencer Dinwiddie","BKN","Reb","U",100,100,100,"L",-100,-1
"4694","2/26/2023","LAL@DAL","Anthony Davis","LAL","Pts","O",-106,106,100,"W",100,1
"4695","2/26/2023","LAL@DAL","Anthony Davis","LAL","Reb","O",102,98,100,"W",100,1
"4696","2/26/2023","WAS@CHI","Alex Caruso","CHI","Pts","U",-115,115,100,"W",100,1
"4697","2/26/2023","WAS@CHI","Alex Caruso","CHI","Reb","U",-105,105,100,"L",-105,-1.05
"4698","2/26/2023","WAS@CHI","DeMar DeRozan","CHI","Reb","U",-145,145,100,"W",100,1
"4699","2/26/2023","WAS@CHI","Zach LaVine","CHI","Reb","U",-108,108,100,"W",100,1
"4700","2/26/2023","WAS@CHI","Kyle Kuzma","WAS","Reb","U",-130,130,100,"W",100,1
"4701","2/26/2023","TOR@CLE","Darius Garland","CLE","Pts","U",-107,107,100,"W",100,1
"4702","2/26/2023","TOR@CLE","Donovan Mitchell","CLE","Ast","U",117,85,100,"W",100,1
"4703","2/26/2023","TOR@CLE","Donovan Mitchell","CLE","Reb","U",-145,145,100,"L",-145,-1.45
"4704","2/26/2023","TOR@CLE","Evan Mobley","CLE","Reb","U",-135,135,100,"W",100,1
"4705","2/26/2023","TOR@CLE","Isaac Okoro","CLE","Ast","U",-110,110,100,"W",100,1
"4706","2/26/2023","TOR@CLE","Jarrett Allen","CLE","Reb","U",100,100,100,"L",-100,-1
"4707","2/26/2023","TOR@CLE","Gary Trent Jr.","TOR","Ast","U",135,74,100,"W",100,1
"4708","2/26/2023","TOR@CLE","Jakob Poeltl","TOR","Ast","U",135,74,100,"L",-74,-0.74
"4709","2/26/2023","TOR@CLE","Jakob Poeltl","TOR","Reb","O",-105,105,100,"W",100,1
"4710","2/26/2023","SAC@OKC","Keegan Murray","SAC","Reb","U",115,87,100,"L",-87,-0.87
"4711","2/26/2023","SAC@OKC","Malik Monk","SAC","Reb","U",120,83,100,"L",-83,-0.83
"4712","2/26/2023","MIN@GSW","Anthony Lamb","GSW","Ast","U",125,80,100,"L",-80,-0.8
"4713","2/26/2023","MIN@GSW","Jonathan Kuminga","GSW","Ast","U",134,75,100,"W",100,1
"4714","2/26/2023","MIN@GSW","Jordan Poole","GSW","Ast","U",114,88,100,"W",100,1
"4715","2/26/2023","MIN@GSW","Jordan Poole","GSW","Reb","U",105,95,100,"W",100,1
"4716","2/26/2023","MIN@GSW","Kevon Looney","GSW","Pts","U",100,100,100,"L",-100,-1
"4717","2/26/2023","MIN@GSW","Klay Thompson","GSW","Ast","U",133,75,100,"L",-75,-0.75
"4718","2/26/2023","MIN@GSW","Ty Jerome","GSW","Pts","U",-128,128,100,"W",100,1
"4719","2/26/2023","MIN@GSW","Ty Jerome","GSW","Ast","U",-150,150,100,"W",100,1
"4720","2/26/2023","MIN@GSW","Anthony Edwards","MIN","Reb","U",110,91,100,"W",100,1
"4721","2/26/2023","MIN@GSW","Mike Conley","MIN","Ast","U",-110,110,100,"L",-110,-1.1
"4722","2/26/2023","HOU@POR","Damian Lillard","POR","Reb","U",115,87,100,"L",-87,-0.87
"4723","2/26/2023","HOU@POR","Jerami Grant","POR","Reb","U",114,88,100,"L",-88,-0.88
"4724","2/26/2023","LAC@DEN","Michael Porter","DEN","Pts","O",-104,104,100,"W",100,1
"4725","2/26/2023","LAC@DEN","Nikola Jokic","DEN","Ast","O",-134,134,100,"W",100,1
"4726","2/26/2023","LAC@DEN","Kawhi Leonard","LAC","Reb","U",-125,125,100,"W",100,1
"4727","2/26/2023","LAC@DEN","Mason Plumlee","LAC","Pts","U",-115,115,100,"W",100,1
"4728","2/26/2023","LAC@DEN","Mason Plumlee","LAC","Reb","U",-108,108,100,"L",-108,-1.08
"4729","2/26/2023","LAC@DEN","Paul George","LAC","Reb","U",-145,145,100,"W",100,1
"4730","2/27/2023","DET@CHA","Dennis Smith Jr.","CHA","Ast","U",100,100,100,"L",-100,-1
"4731","2/27/2023","DET@CHA","Gordon Hayward","CHA","Ast","U",-150,150,100,"L",-150,-1.5
"4732","2/27/2023","DET@CHA","Gordon Hayward","CHA","Reb","U",122,82,100,"L",-82,-0.82
"4733","2/27/2023","DET@CHA","Mark Williams","CHA","Reb","O",-110,110,100,"W",100,1
"4734","2/27/2023","DET@CHA","Terry Rozier","CHA","Ast","U",-120,120,100,"W",100,1
"4735","2/27/2023","DET@CHA","Terry Rozier","CHA","Reb","U",-154,154,100,"W",100,1
"4736","2/27/2023","MIA@PHI","De'Anthony Melton","PHI","Ast","U",123,81,100,"L",-81,-0.81
"4737","2/27/2023","MIA@PHI","Joel Embiid","PHI","Pts","O",-110,110,100,"L",-110,-1.1
"4738","2/27/2023","MIA@PHI","Tobias Harris","PHI","Pts","U",-120,120,100,"W",100,1
"4739","2/27/2023","BOS@NYK","Jayson Tatum","BOS","Reb","U",106,94,100,"W",100,1
"4740","2/27/2023","BOS@NYK","Marcus Smart","BOS","Pts","U",-114,114,100,"L",-114,-1.14
"4741","2/27/2023","BOS@NYK","Marcus Smart","BOS","Ast","O",100,100,100,"L",-100,-1
"4742","2/27/2023","BOS@NYK","Marcus Smart","BOS","Reb","U",125,80,100,"L",-80,-0.8
"4743","2/27/2023","BOS@NYK","Quentin Grimes","NYK","Pts","U",110,91,100,"W",100,1
"4744","2/27/2023","ORL@NOP","CJ McCollum","NOP","Reb","U",-150,150,100,"W",100,1
"4745","2/27/2023","ORL@NOP","Jalen Suggs","ORL","Pts","U",106,94,100,"L",-94,-0.94
"4746","2/28/2023","CHI@TOR","Alex Caruso","CHI","Reb","U",-109,109,100,"L",-109,-1.09
"4747","2/28/2023","CHI@TOR","DeMar DeRozan","CHI","Reb","U",-139,139,100,"W",100,1
"4748","2/28/2023","CHI@TOR","Nikola Vucevic","CHI","Reb","O",-104,104,100,"L",-104,-1.04
"4749","2/28/2023","CHI@TOR","Zach LaVine","CHI","Reb","U",-145,145,100,"W",100,1
"4750","2/28/2023","CHI@TOR","Scottie Barnes","TOR","Reb","U",102,98,100,"L",-98,-0.98
"4751","2/28/2023","LAL@MEM","Jarred Vanderbilt","LAL","Reb","O",-105,105,100,"L",-105,-1.05
"4752","2/28/2023","LAL@MEM","Malik Beasley","LAL","Ast","U",115,87,100,"W",100,1
"4753","2/28/2023","LAL@MEM","Dillon Brooks","MEM","Pts","U",-105,105,100,"W",100,1
"4754","2/28/2023","LAL@MEM","Dillon Brooks","MEM","Ast","U",-160,160,100,"W",100,1
"4755","2/28/2023","LAL@MEM","Ja Morant","MEM","Pts","U",-105,105,100,"L",-105,-1.05
"4756","2/28/2023","LAL@MEM","Ja Morant","MEM","Reb","U",-114,114,100,"L",-114,-1.14
"4757","2/28/2023","MIL@BKN","Dorian Finney-Smith","BKN","Ast","U",115,87,100,"L",-87,-0.87
"4758","2/28/2023","MIL@BKN","Nicolas Claxton","BKN","Ast","U",-110,110,100,"L",-110,-1.1
"4759","2/28/2023","MIL@BKN","Spencer Dinwiddie","BKN","Reb","U",120,83,100,"L",-83,-0.83
"4760","2/28/2023","MIL@BKN","Giannis Antetokounmpo","MIL","Ast","U",-130,130,100,"W",100,1
"4761","2/28/2023","WAS@ATL","Bogdan Bogdanovic","ATL","Pts","U",-105,105,100,"L",-105,-1.05
"4762","2/28/2023","WAS@ATL","Bogdan Bogdanovic","ATL","Reb","U",120,83,100,"W",100,1
"4763","2/28/2023","WAS@ATL","Dejounte Murray","ATL","Reb","U",-129,129,100,"W",100,1
"4764","2/28/2023","WAS@ATL","John Collins","ATL","Reb","U",-104,104,100,"W",100,1
"4765","2/28/2023","WAS@ATL","Onyeka Okongwu","ATL","Ast","U",140,71,100,"L",-71,-0.71
"4766","2/28/2023","WAS@ATL","Trae Young","ATL","Pts","U",-105,105,100,"L",-105,-1.05
"4767","2/28/2023","WAS@ATL","Corey Kispert","WAS","Pts","U",104,96,100,"L",-96,-0.96
"4768","2/28/2023","WAS@ATL","Delon Wright","WAS","Pts","U",-120,120,100,"W",100,1
"4769","2/28/2023","WAS@ATL","Delon Wright","WAS","Reb","U",-115,115,100,"W",100,1
"4770","2/28/2023","WAS@ATL","Deni Avdija","WAS","Pts","U",100,100,100,"W",100,1
"4771","2/28/2023","WAS@ATL","Deni Avdija","WAS","Ast","U",115,87,100,"W",100,1
"4772","2/28/2023","WAS@ATL","Kyle Kuzma","WAS","Pts","U",-121,121,100,"L",-121,-1.21
"4773","2/28/2023","WAS@ATL","Kyle Kuzma","WAS","Ast","U",130,77,100,"W",100,1
"4774","2/28/2023","WAS@ATL","Kyle Kuzma","WAS","Reb","U",105,95,100,"W",100,1
"4775","2/28/2023","IND@DAL","Buddy Hield","IND","Ast","U",-129,129,100,"L",-129,-1.29
"4776","2/28/2023","IND@DAL","Myles Turner","IND","Reb","U",108,93,100,"W",100,1
"4777","2/28/2023","IND@DAL","Tyrese Haliburton","IND","Pts","U",-106,106,100,"L",-106,-1.06
"4778","2/28/2023","SAS@UTA","Keldon Johnson","SAS","Reb","U",-115,115,100,"W",100,1
"4779","2/28/2023","SAS@UTA","Kelly Olynyk","UTA","Pts","U",-115,115,100,"W",100,1
"4780","2/28/2023","MIN@LAC","Kawhi Leonard","LAC","Reb","U",100,100,100,"W",100,1
"4781","2/28/2023","MIN@LAC","Russell Westbrook","LAC","Ast","U",-148,148,100,"L",-148,-1.48
"4782","2/28/2023","MIN@LAC","Kyle Anderson","MIN","Pts","U",-108,108,100,"L",-108,-1.08
"4783","2/28/2023","POR@GSW","Anthony Lamb","GSW","Pts","U",-115,115,100,"W",100,1
"4784","2/28/2023","POR@GSW","Draymond Green","GSW","Reb","U",102,98,100,"L",-98,-0.98
"4785","2/28/2023","POR@GSW","Jordan Poole","GSW","Pts","U",129,78,100,"L",-78,-0.78
"4786","2/28/2023","POR@GSW","Kevon Looney","GSW","Pts","U",-125,125,100,"L",-125,-1.25
"4787","2/28/2023","POR@GSW","Jerami Grant","POR","Reb","U",-152,152,100,"W",100,1
"4788","3/1/2023","CHI@DET","DeMar DeRozan","CHI","Reb","U",130,77,100,"L",-77,-0.77
"4789","3/1/2023","CHI@DET","Jaden Ivey","DET","Reb","U",135,74,100,"L",-74,-0.74
"4790","3/1/2023","PHX@CHA","Gordon Hayward","CHA","Ast","U",114,88,100,"W",100,1
"4791","3/1/2023","PHX@CHA","Gordon Hayward","CHA","Reb","U",110,91,100,"W",100,1
"4792","3/1/2023","PHX@CHA","Mark Williams","CHA","Ast","U",105,95,100,"L",-95,-0.95
"4793","3/1/2023","PHX@CHA","Mark Williams","CHA","Reb","O",-110,110,100,"W",100,1
"4794","3/1/2023","PHX@CHA","Terry Rozier","CHA","Ast","U",120,83,100,"W",100,1
"4795","3/1/2023","PHX@CHA","Deandre Ayton","PHX","Pts","U",-104,104,100,"W",100,1
"4796","3/1/2023","PHX@CHA","Deandre Ayton","PHX","Reb","U",-105,105,100,"L",-105,-1.05
"4797","3/1/2023","BKN@NYK","Dorian Finney-Smith","BKN","Ast","U",120,83,100,"L",-83,-0.83
"4798","3/1/2023","BKN@NYK","Nicolas Claxton","BKN","Ast","U",-105,105,100,"L",-105,-1.05
"4799","3/1/2023","BKN@NYK","Nicolas Claxton","BKN","Reb","U",-137,137,100,"W",100,1
"4800","3/1/2023","BKN@NYK","Spencer Dinwiddie","BKN","Pts","U",-110,110,100,"W",100,1
"4801","3/1/2023","BKN@NYK","Spencer Dinwiddie","BKN","Reb","U",102,98,100,"W",100,1
"4802","3/1/2023","BKN@NYK","Jalen Brunson","NYK","Pts","U",-102,102,100,"L",-102,-1.02
"4803","3/1/2023","BKN@NYK","Jalen Brunson","NYK","Ast","U",-109,109,100,"L",-109,-1.09
"4804","3/1/2023","BKN@NYK","Josh Hart","NYK","Reb","O",120,83,100,"L",-83,-0.83
"4805","3/1/2023","BKN@NYK","Julius Randle","NYK","Ast","U",130,77,100,"L",-77,-0.77
"4806","3/1/2023","CLE@BOS","Jaylen Brown","BOS","Ast","U",126,79,100,"L",-79,-0.79
"4807","3/1/2023","CLE@BOS","Jayson Tatum","BOS","Reb","U",-121,121,100,"L",-121,-1.21
"4808","3/1/2023","CLE@BOS","Darius Garland","CLE","Ast","O",100,100,100,"W",100,1
"4809","3/1/2023","CLE@BOS","Donovan Mitchell","CLE","Reb","U",-130,130,100,"W",100,1
"4810","3/1/2023","CLE@BOS","Evan Mobley","CLE","Reb","U",-143,143,100,"L",-143,-1.43
"4811","3/1/2023","CLE@BOS","Isaac Okoro","CLE","Pts","U",-119,119,100,"L",-119,-1.19
"4812","3/1/2023","CLE@BOS","Isaac Okoro","CLE","Reb","U",-105,105,100,"W",100,1
"4813","3/1/2023","CLE@BOS","Jarrett Allen","CLE","Reb","U",-125,125,100,"W",100,1
"4814","3/1/2023","LAL@OKC","Malik Beasley","LAL","Ast","U",130,77,100,"W",100,1
"4815","3/1/2023","LAL@OKC","Luguentz Dort","OKC","Ast","U",-135,135,100,"W",100,1
"4816","3/1/2023","MEM@HOU","Desmond Bane","MEM","Reb","U",105,95,100,"L",-95,-0.95
"4817","3/1/2023","MEM@HOU","Ja Morant","MEM","Reb","U",114,88,100,"L",-88,-0.88
"4818","3/1/2023","ORL@MIL","Brook Lopez","MIL","Reb","U",-119,119,100,"W",100,1
"4819","3/1/2023","ORL@MIL","Giannis Antetokounmpo","MIL","Pts","U",-110,110,100,"W",100,1
"4820","3/1/2023","ORL@MIL","Giannis Antetokounmpo","MIL","Ast","U",100,100,100,"L",-100,-1
"4821","3/1/2023","ORL@MIL","Grayson Allen","MIL","Ast","U",145,69,100,"L",-69,-0.69
"4822","3/1/2023","ORL@MIL","Pat Connaughton","MIL","Ast","U",-123,123,100,"L",-123,-1.23
"4823","3/1/2023","ORL@MIL","Franz Wagner","ORL","Reb","U",115,87,100,"W",100,1
